datetime,total_demand_kwh,hour,day,month,weekday,is_weekend,season,lag_1,lag_48,lag_96,rolling_mean_48,rolling_std_48
2013-08-22 01:00:00,101.609,1,22,8,3,0,2,107.683,99.898,98.915,158.40583333333333,44.31794312202671
2013-08-22 01:30:00,95.447,1,22,8,3,0,2,101.609,96.454,95.693,158.38485416666666,44.348121837937704
2013-08-22 02:00:00,97.629,2,22,8,3,0,2,95.447,96.064,96.924,158.41745833333334,44.30188068672733
2013-08-22 02:30:00,97.797,2,22,8,3,0,2,97.629,92.269,94.616,158.532625,44.13312706405412
2013-08-22 03:00:00,92.473,3,22,8,3,0,2,97.797,91.076,87.761,158.56172916666665,44.088133118829504
2013-08-22 03:30:00,90.491,3,22,8,3,0,2,92.473,88.477,89.998,158.6036875,44.02092202102241
2013-08-22 04:00:00,91.48,4,22,8,3,0,2,90.491,90.218,87.389,158.6299791666667,43.979566832155776
2013-08-22 04:30:00,93.643,4,22,8,3,0,2,91.48,92.857,92.175,158.64635416666667,43.95469569061643
2013-08-22 05:00:00,102.823,5,22,8,3,0,2,93.643,100.084,104.331,158.70341666666664,43.87876409110607
2013-08-22 05:30:00,115.611,5,22,8,3,0,2,102.823,111.394,115.981,158.79127083333336,43.78614958352058
2013-08-22 06:00:00,126.597,6,22,8,3,0,2,115.611,124.895,124.133,158.82672916666667,43.75879671550325
2013-08-22 06:30:00,145.043,6,22,8,3,0,2,126.597,145.825,136.583,158.8104375,43.76388560625681
2013-08-22 07:00:00,152.655,7,22,8,3,0,2,145.043,154.947,152.881,158.7626875,43.76944065001264
2013-08-22 07:30:00,174.525,7,22,8,3,0,2,152.655,161.349,164.385,159.0371875,43.82728422693558
2013-08-22 08:00:00,178.143,8,22,8,3,0,2,174.525,166.093,166.894,159.28822916666667,43.903005309933604
2013-08-22 08:30:00,170.742,8,22,8,3,0,2,178.143,166.253,162.125,159.38175,43.922933755393345
2013-08-22 09:00:00,163.849,9,22,8,3,0,2,170.742,165.308,164.589,159.35135416666665,43.91925005438735
2013-08-22 09:30:00,161.989,9,22,8,3,0,2,163.849,167.403,155.686,159.2385625,43.90508190713721
2013-08-22 10:00:00,161.706,10,22,8,3,0,2,161.989,165.044,153.212,159.16902083333335,43.89833400245238
2013-08-22 10:30:00,176.925,10,22,8,3,0,2,161.706,168.278,157.822,159.34916666666666,43.95421670248372
2013-08-22 11:00:00,180.476,11,22,8,3,0,2,176.925,165.437,162.346,159.66247916666666,44.052026365344375
2013-08-22 11:30:00,170.925,11,22,8,3,0,2,180.476,162.571,157.968,159.83652083333334,44.080255434728016
2013-08-22 12:00:00,168.238,12,22,8,3,0,2,170.925,168.458,164.749,159.8319375,44.07935135416972
2013-08-22 12:30:00,169.997,12,22,8,3,0,2,168.238,159.814,163.296,160.04408333333333,44.10376088456566
2013-08-22 13:00:00,168.192,13,22,8,3,0,2,169.997,162.299,148.531,160.16685416666667,44.11837110570445
2013-08-22 13:30:00,175.68,13,22,8,3,0,2,168.192,160.533,152.993,160.48241666666667,44.175179622425794
2013-08-22 14:00:00,170.251,14,22,8,3,0,2,175.68,154.874,146.775,160.80277083333334,44.18939654426377
2013-08-22 14:30:00,162.169,14,22,8,3,0,2,170.251,149.835,146.172,161.05972916666667,44.160113732188336
2013-08-22 15:00:00,161.94,15,22,8,3,0,2,162.169,155.408,148.523,161.19581250000002,44.15239065966782
2013-08-22 15:30:00,166.824,15,22,8,3,0,2,161.94,154.849,154.815,161.4452916666667,44.14959728447173
2013-08-22 16:00:00,176.462,16,22,8,3,0,2,166.824,173.489,165.136,161.50722916666666,44.16893408038343
2013-08-22 16:30:00,187.654,16,22,8,3,0,2,176.462,190.088,182.894,161.45652083333334,44.13680917039728
2013-08-22 17:00:00,191.113,17,22,8,3,0,2,187.654,195.981,192.438,161.35510416666668,44.06131989564308
2013-08-22 17:30:00,208.054,17,22,8,3,0,2,191.113,205.887,196.248,161.40025,44.109003063492004
2013-08-22 18:00:00,211.903,18,22,8,3,0,2,208.054,211.785,202.387,161.40270833333332,44.111874105556176
2013-08-22 18:30:00,220.923,18,22,8,3,0,2,211.903,219.921,213.824,161.42358333333334,44.14038371157983
2013-08-22 19:00:00,216.064,19,22,8,3,0,2,220.923,223.069,221.53,161.27764583333334,43.943374765803945
2013-08-22 19:30:00,237.43,19,22,8,3,0,2,216.064,232.127,225.69,161.388125,44.13155211344053
2013-08-22 20:00:00,241.548,20,22,8,3,0,2,237.43,240.686,235.81,161.40608333333333,44.16467010594785
2013-08-22 20:30:00,242.288,20,22,8,3,0,2,241.548,239.684,243.27,161.46033333333332,44.264355998126824
2013-08-22 21:00:00,230.91,21,22,8,3,0,2,242.288,231.461,228.184,161.44885416666668,44.24588392972604
2013-08-22 21:30:00,216.632,21,22,8,3,0,2,230.91,221.288,219.407,161.35185416666667,44.1168231722083
2013-08-22 22:00:00,200.032,22,22,8,3,0,2,216.632,197.833,202.731,161.39766666666668,44.156636333759444
2013-08-22 22:30:00,175.323,22,22,8,3,0,2,200.032,174.977,173.506,161.404875,44.15892843366336
2013-08-22 23:00:00,153.825,23,22,8,3,0,2,175.323,152.846,155.7,161.42527083333334,44.15511713085823
2013-08-22 23:30:00,136.194,23,22,8,3,0,2,153.825,131.541,134.785,161.52220833333334,44.09317785556299
2013-08-23 00:00:00,121.515,0,23,8,4,0,2,136.194,113.159,120.541,161.69629166666667,43.91430577451533
2013-08-23 00:30:00,107.117,0,23,8,4,0,2,121.515,107.683,106.572,161.6845,43.92919122425144
2013-08-23 01:00:00,105.835,1,23,8,4,0,2,107.117,101.609,99.898,161.77254166666665,43.81030177158341
2013-08-23 01:30:00,98.346,1,23,8,4,0,2,105.835,95.447,96.454,161.83293749999999,43.71882428798262
2013-08-23 02:00:00,98.824,2,23,8,4,0,2,98.346,97.629,96.064,161.85783333333333,43.68180981965372
2013-08-23 02:30:00,97.4,2,23,8,4,0,2,98.824,97.797,92.269,161.84956250000002,43.69423316440772
2013-08-23 03:00:00,92.051,3,23,8,4,0,2,97.4,92.473,91.076,161.84077083333332,43.70852946325021
2013-08-23 03:30:00,89.494,3,23,8,4,0,2,92.051,90.491,88.477,161.82000000000002,43.74338016592059
2013-08-23 04:00:00,93.527,4,23,8,4,0,2,89.494,91.48,90.218,161.86264583333335,43.67428924873723
2013-08-23 04:30:00,99.036,4,23,8,4,0,2,93.527,93.643,92.857,161.975,43.50165266315018
2013-08-23 05:00:00,102.811,5,23,8,4,0,2,99.036,102.823,100.084,161.97475,43.50199987014341
2013-08-23 05:30:00,109.472,5,23,8,4,0,2,102.811,115.611,111.394,161.84685416666665,43.649982074030866
2013-08-23 06:00:00,126.39,6,23,8,4,0,2,109.472,126.597,124.895,161.84254166666668,43.65354884160212
2013-08-23 06:30:00,144.655,6,23,8,4,0,2,126.39,145.043,145.825,161.83445833333334,43.65676160637093
2013-08-23 07:00:00,160.112,7,23,8,4,0,2,144.655,152.655,154.947,161.9898125,43.63666453878331
2013-08-23 07:30:00,169.417,7,23,8,4,0,2,160.112,174.525,161.349,161.88339583333334,43.61166585573351
2013-08-23 08:00:00,166.552,8,23,8,4,0,2,169.417,178.143,166.093,161.64191666666667,43.55176911951505
2013-08-23 08:30:00,168.155,8,23,8,4,0,2,166.552,170.742,166.253,161.58802083333333,43.54186764848901
2013-08-23 09:00:00,175.394,9,23,8,4,0,2,168.155,163.849,165.308,161.82854166666667,43.58648663849173
2013-08-23 09:30:00,168.23,9,23,8,4,0,2,175.394,161.989,167.403,161.9585625,43.59628299688835
2013-08-23 10:00:00,161.529,10,23,8,4,0,2,168.23,161.706,165.044,161.954875,43.596312299454084
2013-08-23 10:30:00,162.888,10,23,8,4,0,2,161.529,176.925,168.278,161.66243749999998,43.54080211680261
2013-08-23 11:00:00,168.621,11,23,8,4,0,2,162.888,180.476,165.437,161.41545833333333,43.46537179349776
2013-08-23 11:30:00,175.088,11,23,8,4,0,2,168.621,170.925,162.571,161.5021875,43.48889747806377
2013-08-23 12:00:00,174.499,12,23,8,4,0,2,175.088,168.238,168.458,161.632625,43.518909286346236
2013-08-23 12:30:00,163.764,12,23,8,4,0,2,174.499,169.997,159.814,161.50277083333333,43.502716346216644
2013-08-23 13:00:00,160.149,13,23,8,4,0,2,163.764,168.192,162.299,161.33520833333333,43.49189131807889
2013-08-23 13:30:00,159.91,13,23,8,4,0,2,160.149,175.68,160.533,161.00666666666666,43.44075783954034
2013-08-23 14:00:00,161.089,14,23,8,4,0,2,159.91,170.251,154.874,160.81579166666666,43.41939806758316
2013-08-23 14:30:00,165.626,14,23,8,4,0,2,161.089,162.169,149.835,160.8878125,43.42455722463283
2013-08-23 15:00:00,166.771,15,23,8,4,0,2,165.626,161.94,155.408,160.98845833333334,43.432645476206986
2013-08-23 15:30:00,163.624,15,23,8,4,0,2,166.771,166.824,154.849,160.92179166666665,43.42595306317251
2013-08-23 16:00:00,171.592,16,23,8,4,0,2,163.624,176.462,173.489,160.82033333333334,43.394550825341646
2013-08-23 16:30:00,192.316,16,23,8,4,0,2,171.592,187.654,190.088,160.91745833333331,43.46105360902522
2013-08-23 17:00:00,198.378,17,23,8,4,0,2,192.316,191.113,195.981,161.0688125,43.58093262437979
2013-08-23 17:30:00,221.781,17,23,8,4,0,2,198.378,208.054,205.887,161.35479166666667,43.9393749618791
2013-08-23 18:00:00,224.763,18,23,8,4,0,2,221.781,211.903,211.785,161.62270833333335,44.291938101239296
2013-08-23 18:30:00,225.028,18,23,8,4,0,2,224.763,220.923,219.921,161.70822916666665,44.41267239427856
2013-08-23 19:00:00,223.531,19,23,8,4,0,2,225.028,216.064,223.069,161.86379166666666,44.61970765754595
2013-08-23 19:30:00,231.845,19,23,8,4,0,2,223.531,237.43,232.127,161.7474375,44.42532066906249
2013-08-23 20:00:00,232.823,20,23,8,4,0,2,231.845,241.548,240.686,161.56566666666666,44.108581771423495
2013-08-23 20:30:00,229.075,20,23,8,4,0,2,232.823,242.288,239.684,161.29039583333335,43.63275808514063
2013-08-23 21:00:00,222.896,21,23,8,4,0,2,229.075,230.91,231.461,161.1234375,43.375267329559264
2013-08-23 21:30:00,210.331,21,23,8,4,0,2,222.896,216.632,221.288,160.99216666666666,43.2129329308032
2013-08-23 22:00:00,197.085,22,23,8,4,0,2,210.331,200.032,197.833,160.93077083333333,43.15834501896451
2013-08-23 22:30:00,175.572,22,23,8,4,0,2,197.085,175.323,174.977,160.93595833333333,43.16012665469272
2013-08-23 23:00:00,157.303,23,23,8,4,0,2,175.572,153.825,152.846,161.00841666666665,43.150853074987026
2013-08-23 23:30:00,142.546,23,23,8,4,0,2,157.303,136.194,131.541,161.14075,43.08282045553752
2013-08-24 00:00:00,125.442,0,24,8,5,1,2,142.546,121.515,113.159,161.2225625,43.00963822605653
2013-08-24 00:30:00,116.632,0,24,8,5,1,2,125.442,107.117,107.683,161.42079166666664,42.77625666132442
2013-08-24 01:00:00,106.795,1,24,8,5,1,2,116.632,105.835,101.609,161.44079166666668,42.74993093833132
2013-08-24 01:30:00,106.171,1,24,8,5,1,2,106.795,98.346,95.447,161.6038125,42.51850197349746
2013-08-24 02:00:00,103.019,2,24,8,5,1,2,106.171,98.824,97.629,161.69120833333335,42.3908335750731
2013-08-24 02:30:00,100.319,2,24,8,5,1,2,103.019,97.4,97.797,161.75202083333332,42.29863465956336
2013-08-24 03:00:00,96.278,3,24,8,5,1,2,100.319,92.051,92.473,161.84008333333335,42.15458988655179
2013-08-24 03:30:00,92.253,3,24,8,5,1,2,96.278,89.494,90.491,161.8975625,42.055609560262006
2013-08-24 04:00:00,92.731,4,24,8,5,1,2,92.253,93.527,91.48,161.88097916666666,42.08329082648623
2013-08-24 04:30:00,94.4,4,24,8,5,1,2,92.731,99.036,93.643,161.78439583333332,42.235636264529006
2013-08-24 05:00:00,100.577,5,24,8,5,1,2,94.4,102.811,102.823,161.73785416666666,42.3031816961373
2013-08-24 05:30:00,108.72,5,24,8,5,1,2,100.577,109.472,115.611,161.7221875,42.32308436637237
2013-08-24 06:00:00,121.723,6,24,8,5,1,2,108.72,126.39,126.597,161.62495833333332,42.41124922578528
2013-08-24 06:30:00,127.075,6,24,8,5,1,2,121.723,144.655,145.043,161.25870833333332,42.63622531342071
2013-08-24 07:00:00,141.986,7,24,8,5,1,2,127.075,160.112,152.655,160.88108333333335,42.7267716756429
2013-08-24 07:30:00,156.957,7,24,8,5,1,2,141.986,169.417,174.525,160.6215,42.711656186222015
2013-08-24 08:00:00,158.011,8,24,8,5,1,2,156.957,166.552,178.143,160.4435625,42.70421427751206
2013-08-24 08:30:00,171.997,8,24,8,5,1,2,158.011,168.155,170.742,160.52360416666667,42.722572197114715
2013-08-24 09:00:00,177.791,9,24,8,5,1,2,171.997,175.394,163.849,160.57354166666667,42.74172031750921
2013-08-24 09:30:00,175.465,9,24,8,5,1,2,177.791,168.23,161.989,160.72427083333332,42.78203353006338
2013-08-24 10:00:00,178.037,10,24,8,5,1,2,175.465,161.529,161.706,161.0681875,42.85493047313855
2013-08-24 10:30:00,181.724,10,24,8,5,1,2,178.037,162.888,176.925,161.46060416666668,42.95806401583696
2013-08-24 11:00:00,186.891,11,24,8,5,1,2,181.724,168.621,180.476,161.84122916666666,43.10355100948234
2013-08-24 11:30:00,184.406,11,24,8,5,1,2,186.891,175.088,170.925,162.03535416666668,43.18538470287786
2013-08-24 12:00:00,188.446,12,24,8,5,1,2,184.406,174.499,168.238,162.32591666666667,43.31774426644541
2013-08-24 12:30:00,196.614,12,24,8,5,1,2,188.446,163.764,169.997,163.0102916666667,43.59952917174749
2013-08-24 13:00:00,185.38,13,24,8,5,1,2,196.614,160.149,168.192,163.53593750000002,43.71623795371272
2013-08-24 13:30:00,184.007,13,24,8,5,1,2,185.38,159.91,175.68,164.03795833333334,43.81196874262154
2013-08-24 14:00:00,187.202,14,24,8,5,1,2,184.007,161.089,170.251,164.58197916666668,43.93651970425968
2013-08-24 14:30:00,180.484,14,24,8,5,1,2,187.202,165.626,162.169,164.89152083333332,43.99632963704258
2013-08-24 15:00:00,182.517,15,24,8,5,1,2,180.484,166.771,161.94,165.21956250000002,44.0692829149074
2013-08-24 15:30:00,192.8,15,24,8,5,1,2,182.517,163.624,166.824,165.82739583333333,44.2476541773858
2013-08-24 16:00:00,199.47,16,24,8,5,1,2,192.8,171.592,176.462,166.4081875,44.507131427925835
2013-08-24 16:30:00,212.604,16,24,8,5,1,2,199.47,192.316,187.654,166.83085416666668,44.85338916864918
2013-08-24 17:00:00,212.619,17,24,8,5,1,2,212.604,198.378,191.113,167.12754166666667,45.11284979888542
2013-08-24 17:30:00,225.151,17,24,8,5,1,2,212.619,221.781,208.054,167.19775,45.20224947447901
2013-08-24 18:00:00,227.553,18,24,8,5,1,2,225.151,224.763,211.903,167.25587499999997,45.279574520415345
2013-08-24 18:30:00,231.008,18,24,8,5,1,2,227.553,225.028,220.923,167.38045833333334,45.44981891167947
2013-08-24 19:00:00,233.623,19,24,8,5,1,2,231.008,223.531,216.064,167.59070833333334,45.737528934337405
2013-08-24 19:30:00,233.525,19,24,8,5,1,2,233.623,231.845,237.43,167.62570833333334,45.78835934292933
2013-08-24 20:00:00,232.031,20,24,8,5,1,2,233.525,232.823,241.548,167.60920833333333,45.76450187503864
2013-08-24 20:30:00,226.722,20,24,8,5,1,2,232.031,229.075,242.288,167.5601875,45.698474285557644
2013-08-24 21:00:00,224.364,21,24,8,5,1,2,226.722,222.896,230.91,167.59077083333332,45.7367704435478
2013-08-24 21:30:00,214.342,21,24,8,5,1,2,224.364,210.331,216.632,167.67433333333335,45.82010779649168
2013-08-24 22:00:00,192.829,22,24,8,5,1,2,214.342,197.085,200.032,167.58566666666667,45.76607023062454
2013-08-24 22:30:00,178.116,22,24,8,5,1,2,192.829,175.572,175.323,167.63866666666667,45.77698744367401
2013-08-24 23:00:00,157.973,23,24,8,5,1,2,178.116,157.303,153.825,167.652625,45.77387087681924
2013-08-24 23:30:00,144.176,23,24,8,5,1,2,157.973,142.546,136.194,167.68658333333335,45.755449608613546
2013-08-25 00:00:00,127.183,0,25,8,6,1,2,144.176,125.442,121.515,167.72285416666668,45.7219271461391
2013-08-25 00:30:00,112.897,0,25,8,6,1,2,127.183,116.632,107.117,167.64504166666669,45.81381272431384
2013-08-25 01:00:00,106.587,1,25,8,6,1,2,112.897,106.795,105.835,167.64070833333332,45.819700187524916
2013-08-25 01:30:00,100.303,1,25,8,6,1,2,106.587,106.171,98.346,167.5184583333333,45.994688880697055
2013-08-25 02:00:00,95.297,2,25,8,6,1,2,100.303,103.019,98.824,167.35758333333334,46.237949019443654
2013-08-25 02:30:00,94.685,2,25,8,6,1,2,95.297,100.319,97.4,167.24020833333333,46.41854547527989
2013-08-25 03:00:00,89.832,3,25,8,6,1,2,94.685,96.278,92.051,167.10591666666667,46.63702167684351
2013-08-25 03:30:00,88.872,3,25,8,6,1,2,89.832,92.253,89.494,167.03547916666668,46.75488428370219
2013-08-25 04:00:00,88.656,4,25,8,6,1,2,88.872,92.731,93.527,166.95058333333336,46.89616048015006
2013-08-25 04:30:00,89.028,4,25,8,6,1,2,88.656,94.4,99.036,166.83866666666668,47.07903820956238
2013-08-25 05:00:00,94.917,5,25,8,6,1,2,89.028,100.577,102.811,166.72074999999998,47.255290074007256
2013-08-25 05:30:00,101.053,5,25,8,6,1,2,94.917,108.72,109.472,166.56102083333334,47.467990653718736
2013-08-25 06:00:00,109.215,6,25,8,6,1,2,101.053,121.723,126.39,166.30043750000002,47.75285109942143
2013-08-25 06:30:00,118.435,6,25,8,6,1,2,109.215,127.075,144.655,166.1204375,47.91984553171147
2013-08-25 07:00:00,131.841,7,25,8,6,1,2,118.435,141.986,160.112,165.9090833333333,48.05075100164968
2013-08-25 07:30:00,146.023,7,25,8,6,1,2,131.841,156.957,169.417,165.68129166666668,48.11995989985888
2013-08-25 08:00:00,168.896,8,25,8,6,1,2,146.023,158.011,166.552,165.9080625,48.10869076854969
2013-08-25 08:30:00,184.398,8,25,8,6,1,2,168.896,171.997,168.155,166.16641666666666,48.17533728744106
2013-08-25 09:00:00,190.405,9,25,8,6,1,2,184.398,177.791,175.394,166.42920833333335,48.27439960729579
2013-08-25 09:30:00,187.408,9,25,8,6,1,2,190.405,175.465,168.23,166.67802083333333,48.35267655267817
2013-08-25 10:00:00,190.933,10,25,8,6,1,2,187.408,178.037,161.529,166.9466875,48.45285828740406
2013-08-25 10:30:00,185.629,10,25,8,6,1,2,190.933,181.724,162.888,167.02804166666667,48.4814677315191
2013-08-25 11:00:00,196.53,11,25,8,6,1,2,185.629,186.891,168.621,167.22885416666668,48.58534284056843
2013-08-25 11:30:00,193.635,11,25,8,6,1,2,196.53,184.406,175.088,167.421125,48.67294806813601
2013-08-25 12:00:00,202.772,12,25,8,6,1,2,193.635,188.446,174.499,167.71958333333333,48.84822114874821
2013-08-25 12:30:00,192.758,12,25,8,6,1,2,202.772,196.614,163.764,167.63925,48.802841426475574
2013-08-25 13:00:00,198.82,13,25,8,6,1,2,192.758,185.38,160.149,167.91925,48.94514000844882
2013-08-25 13:30:00,188.512,13,25,8,6,1,2,198.82,184.007,159.91,168.01310416666666,48.98095139308491
2013-08-25 14:00:00,187.267,14,25,8,6,1,2,188.512,187.202,161.089,168.01445833333332,48.98149408768485
2013-08-25 14:30:00,183.89,14,25,8,6,1,2,187.267,180.484,165.626,168.08541666666667,49.0024053976814
2013-08-25 15:00:00,175.569,15,25,8,6,1,2,183.89,182.517,166.771,167.94066666666666,48.96911906468688
2013-08-25 15:30:00,176.916,15,25,8,6,1,2,175.569,192.8,163.624,167.60975,48.8510809364483
2013-08-25 16:00:00,185.066,16,25,8,6,1,2,176.916,199.47,171.592,167.3096666666667,48.69519698466917
2013-08-25 16:30:00,196.137,16,25,8,6,1,2,185.066,212.604,192.316,166.96660416666666,48.426569361420015
2013-08-25 17:00:00,201.264,17,25,8,6,1,2,196.137,212.619,198.378,166.73004166666666,48.22613335286465
2013-08-25 17:30:00,207.396,17,25,8,6,1,2,201.264,225.151,221.781,166.36014583333335,47.835013746936596
2013-08-25 18:00:00,202.777,18,25,8,6,1,2,207.396,227.553,224.763,165.84397916666668,47.291242207755445
2013-08-25 18:30:00,208.947,18,25,8,6,1,2,202.777,231.008,225.028,165.384375,46.74855241250508
2013-08-25 19:00:00,198.213,19,25,8,6,1,2,208.947,233.623,223.531,164.64666666666668,45.9208761223456
2013-08-25 19:30:00,249.501,19,25,8,6,1,2,198.213,233.525,231.845,164.9795,46.485156253068354
2013-08-25 20:00:00,251.578,20,25,8,6,1,2,249.501,232.031,232.823,165.38672916666664,47.16569136688678
2013-08-25 20:30:00,249.353,20,25,8,6,1,2,251.578,226.722,229.075,165.85820833333332,47.899265735035186
2013-08-25 21:00:00,243.016,21,25,8,6,1,2,249.353,224.364,222.896,166.24679166666667,48.45641016021607
2013-08-25 21:30:00,223.228,21,25,8,6,1,2,243.016,214.342,210.331,166.43191666666667,48.660608657608485
2013-08-25 22:00:00,208.651,22,25,8,6,1,2,223.228,192.829,197.085,166.76154166666666,48.896244232897665
2013-08-25 22:30:00,178.502,22,25,8,6,1,2,208.651,178.116,175.572,166.76958333333332,48.89818306628828
2013-08-25 23:00:00,152.843,23,25,8,6,1,2,178.502,157.973,157.303,166.66270833333334,48.923418230534274
2013-08-25 23:30:00,135.585,23,25,8,6,1,2,152.843,144.176,142.546,166.48372916666668,49.023045884752506
2013-08-26 00:00:00,119.656,0,26,8,0,0,2,135.585,127.183,125.442,166.32691666666668,49.163271813820124
2013-08-26 00:30:00,107.75,0,26,8,0,0,2,119.656,112.897,116.632,166.2196875,49.287741807848434
2013-08-26 01:00:00,102.645,1,26,8,0,0,2,107.75,106.587,106.795,166.1375625,49.39239106785689
2013-08-26 01:30:00,96.703,1,26,8,0,0,2,102.645,100.303,106.171,166.0625625,49.49710688596819
2013-08-26 02:00:00,97.073,2,26,8,0,0,2,96.703,95.297,103.019,166.0995625,49.44371782477809
2013-08-26 02:30:00,97.094,2,26,8,0,0,2,97.073,94.685,100.319,166.14975,49.37085558948863
2013-08-26 03:00:00,90.823,3,26,8,0,0,2,97.094,89.832,96.278,166.17039583333334,49.33845868998802
2013-08-26 03:30:00,90.147,3,26,8,0,0,2,90.823,88.872,92.253,166.19695833333333,49.29628306429924
2013-08-26 04:00:00,88.756,4,26,8,0,0,2,90.147,88.656,92.731,166.19904166666666,49.29293834581204
2013-08-26 04:30:00,91.196,4,26,8,0,0,2,88.756,89.028,94.4,166.24420833333332,49.22166446819273
2013-08-26 05:00:00,92.507,5,26,8,0,0,2,91.196,94.917,100.577,166.194,49.29714076858099
2013-08-26 05:30:00,102.591,5,26,8,0,0,2,92.507,101.053,108.72,166.22604166666667,49.25438150548062
2013-08-26 06:00:00,105.572,6,26,8,0,0,2,102.591,109.215,121.723,166.15014583333334,49.34681864586089
2013-08-26 06:30:00,115.332,6,26,8,0,0,2,105.572,118.435,127.075,166.0855,49.41264550871624
2013-08-26 07:00:00,130.944,7,26,8,0,0,2,115.332,131.841,141.986,166.0668125,49.4260398849495
2013-08-26 07:30:00,144.275,7,26,8,0,0,2,130.944,146.023,156.957,166.03039583333333,49.441763657060974
2013-08-26 08:00:00,157.263,8,26,8,0,0,2,144.275,168.896,158.011,165.78804166666666,49.45592749619308
2013-08-26 08:30:00,165.534,8,26,8,0,0,2,157.263,184.398,171.997,165.39504166666669,49.37979007045618
2013-08-26 09:00:00,176.568,9,26,8,0,0,2,165.534,190.405,177.791,165.10677083333331,49.27094878938074
2013-08-26 09:30:00,176.212,9,26,8,0,0,2,176.568,187.408,175.465,164.87352083333334,49.18956176505025
2013-08-26 10:00:00,180.479,10,26,8,0,0,2,176.212,190.933,178.037,164.65572916666667,49.09477766209849
2013-08-26 10:30:00,180.823,10,26,8,0,0,2,180.479,185.629,181.724,164.55560416666665,49.055979629761396
2013-08-26 11:00:00,182.106,11,26,8,0,0,2,180.823,196.53,186.891,164.25510416666665,48.89987805155388
2013-08-26 11:30:00,172.107,11,26,8,0,0,2,182.106,193.635,184.406,163.8066041666667,48.72308381513673
2013-08-26 12:00:00,177.465,12,26,8,0,0,2,172.107,202.772,188.446,163.279375,48.42850295972452
2013-08-26 12:30:00,181.284,12,26,8,0,0,2,177.465,192.758,196.614,163.04033333333334,48.30806938334352
2013-08-26 13:00:00,174.034,13,26,8,0,0,2,181.284,198.82,185.38,162.52395833333333,48.04925375555944
2013-08-26 13:30:00,170.443,13,26,8,0,0,2,174.034,188.512,184.007,162.14752083333335,47.9119045363181
2013-08-26 14:00:00,164.485,14,26,8,0,0,2,170.443,187.267,187.202,161.67289583333334,47.77040406085846
2013-08-26 14:30:00,167.082,14,26,8,0,0,2,164.485,183.89,180.484,161.32272916666668,47.665571183445024
2013-08-26 15:00:00,162.529,15,26,8,0,0,2,167.082,175.569,182.517,161.05106249999997,47.619786274463934
2013-08-26 15:30:00,173.548,15,26,8,0,0,2,162.529,176.916,192.8,160.98089583333334,47.598388804859056
2013-08-26 16:00:00,168.009,16,26,8,0,0,2,173.548,185.066,199.47,160.62554166666666,47.47827089107777
2013-08-26 16:30:00,187.296,16,26,8,0,0,2,168.009,196.137,212.604,160.44135416666666,47.35456413621918
2013-08-26 17:00:00,192.716,17,26,8,0,0,2,187.296,201.264,212.619,160.26327083333334,47.21364189071297
2013-08-26 17:30:00,212.332,17,26,8,0,0,2,192.716,207.396,225.151,160.36610416666667,47.3237302491136
2013-08-26 18:00:00,220.196,18,26,8,0,0,2,212.332,202.777,227.553,160.729,47.72099251879144
2013-08-26 18:30:00,211.234,18,26,8,0,0,2,220.196,208.947,231.008,160.77664583333333,47.77127408519461
2013-08-26 19:00:00,219.793,19,26,8,0,0,2,211.234,198.213,233.623,161.22622916666668,48.2304298180677
2013-08-26 19:30:00,239.407,19,26,8,0,0,2,219.793,249.501,233.525,161.0159375,47.85791693300127
2013-08-26 20:00:00,247.619,20,26,8,0,0,2,239.407,251.578,232.031,160.93345833333333,47.70167639542895
2013-08-26 20:30:00,235.27,20,26,8,0,0,2,247.619,249.353,226.722,160.6400625,47.18679966397118
2013-08-26 21:00:00,233.777,21,26,8,0,0,2,235.27,243.016,224.364,160.4475833333333,46.861352577091004
2013-08-26 21:30:00,218.353,21,26,8,0,0,2,233.777,223.228,214.342,160.3460208333333,46.72748533216254
2013-08-26 22:00:00,198.027,22,26,8,0,0,2,218.353,208.651,192.829,160.1246875,46.51850566339602
2013-08-26 22:30:00,173.693,22,26,8,0,0,2,198.027,178.502,178.116,160.02450000000002,46.48324933665287
2013-08-26 23:00:00,151.004,23,26,8,0,0,2,173.693,152.843,157.973,159.9861875,46.49005179772773
2013-08-26 23:30:00,130.25,23,26,8,0,0,2,151.004,135.585,144.176,159.87504166666665,46.55596060562968
2013-08-27 00:00:00,116.565,0,27,8,1,0,2,130.25,119.656,127.183,159.81064583333333,46.61487534038227
2013-08-27 00:30:00,106.22,0,27,8,1,0,2,116.565,107.75,112.897,159.7787708333333,46.65174007574769
2013-08-27 01:00:00,97.118,1,27,8,1,0,2,106.22,102.645,106.587,159.663625,46.80233583669834
2013-08-27 01:30:00,96.243,1,27,8,1,0,2,97.118,96.703,100.303,159.65404166666664,46.815547298404105
2013-08-27 02:00:00,96.283,2,27,8,1,0,2,96.243,97.073,95.297,159.63758333333334,46.83814961269996
2013-08-27 02:30:00,95.599,2,27,8,1,0,2,96.283,97.094,94.685,159.6064375,46.88110129502217
2013-08-27 03:00:00,90.534,3,27,8,1,0,2,95.599,90.823,89.832,159.60041666666666,46.8901406330635
2013-08-27 03:30:00,88.34,3,27,8,1,0,2,90.534,90.147,88.872,159.56277083333333,46.94777778586855
2013-08-27 04:00:00,86.099,4,27,8,1,0,2,88.34,88.756,88.656,159.50741666666667,47.034525614036006
