datetime,total_demand_kwh,hour,month,is_winter,ev_charging_period,hp_operating_period,ev_additional_demand_kwh,hp_additional_demand_kwh,total_additional_demand_kwh,future_demand_kwh,future_stress_event,scenario
2013-09-11 17:00:00,238.335,17,9,0,1,0,80.0,0.0,80.0,318.33500000000004,0,Extreme
2013-09-11 17:30:00,251.072,17,9,0,1,0,80.0,0.0,80.0,331.072,0,Extreme
2013-09-11 18:00:00,270.647,18,9,0,1,0,80.0,0.0,80.0,350.647,0,Extreme
2013-09-11 18:30:00,286.111,18,9,0,1,0,80.0,0.0,80.0,366.111,1,Extreme
2013-09-11 19:00:00,293.542,19,9,0,1,0,80.0,0.0,80.0,373.542,1,Extreme
2013-09-11 19:30:00,295.956,19,9,0,1,0,80.0,0.0,80.0,375.956,1,Extreme
2013-09-11 20:00:00,271.788,20,9,0,1,0,80.0,0.0,80.0,351.788,0,Extreme
2013-09-11 20:30:00,261.033,20,9,0,1,0,80.0,0.0,80.0,341.033,0,Extreme
2013-09-11 21:00:00,250.996,21,9,0,1,0,80.0,0.0,80.0,330.996,0,Extreme
2013-09-11 21:30:00,237.028,21,9,0,1,0,80.0,0.0,80.0,317.028,0,Extreme
2013-09-11 22:00:00,216.676,22,9,0,0,0,0.0,0.0,0.0,216.676,0,Extreme
2013-09-11 22:30:00,177.591,22,9,0,0,0,0.0,0.0,0.0,177.591,0,Extreme
2013-09-11 23:00:00,149.273,23,9,0,0,0,0.0,0.0,0.0,149.273,0,Extreme
2013-09-11 23:30:00,130.989,23,9,0,0,0,0.0,0.0,0.0,130.989,0,Extreme
2013-09-12 00:00:00,114.197,0,9,0,0,0,0.0,0.0,0.0,114.197,0,Extreme
2013-09-12 00:30:00,103.933,0,9,0,0,0,0.0,0.0,0.0,103.933,0,Extreme
2013-09-12 01:00:00,97.916,1,9,0,0,0,0.0,0.0,0.0,97.916,0,Extreme
2013-09-12 01:30:00,97.197,1,9,0,0,0,0.0,0.0,0.0,97.197,0,Extreme
2013-09-12 02:00:00,91.64,2,9,0,0,0,0.0,0.0,0.0,91.64,0,Extreme
2013-09-12 02:30:00,89.077,2,9,0,0,0,0.0,0.0,0.0,89.077,0,Extreme
2013-09-12 03:00:00,86.97,3,9,0,0,0,0.0,0.0,0.0,86.97,0,Extreme
2013-09-12 03:30:00,85.166,3,9,0,0,0,0.0,0.0,0.0,85.166,0,Extreme
2013-09-12 04:00:00,86.66,4,9,0,0,0,0.0,0.0,0.0,86.66,0,Extreme
2013-09-12 04:30:00,95.302,4,9,0,0,0,0.0,0.0,0.0,95.302,0,Extreme
2013-09-12 05:00:00,100.464,5,9,0,0,0,0.0,0.0,0.0,100.464,0,Extreme
2013-09-12 05:30:00,125.197,5,9,0,0,0,0.0,0.0,0.0,125.197,0,Extreme
2013-09-12 06:00:00,152.433,6,9,0,0,0,0.0,0.0,0.0,152.433,0,Extreme
2013-09-12 06:30:00,172.412,6,9,0,0,0,0.0,0.0,0.0,172.412,0,Extreme
2013-09-12 07:00:00,185.543,7,9,0,0,0,0.0,0.0,0.0,185.543,0,Extreme
2013-09-12 07:30:00,191.996,7,9,0,0,0,0.0,0.0,0.0,191.996,0,Extreme
2013-09-12 08:00:00,192.445,8,9,0,0,0,0.0,0.0,0.0,192.445,0,Extreme
2013-09-12 08:30:00,179.38,8,9,0,0,0,0.0,0.0,0.0,179.38,0,Extreme
2013-09-12 09:00:00,174.808,9,9,0,0,0,0.0,0.0,0.0,174.808,0,Extreme
2013-09-12 09:30:00,167.128,9,9,0,0,0,0.0,0.0,0.0,167.128,0,Extreme
2013-09-12 10:00:00,163.605,10,9,0,0,0,0.0,0.0,0.0,163.605,0,Extreme
2013-09-12 10:30:00,161.806,10,9,0,0,0,0.0,0.0,0.0,161.806,0,Extreme
2013-09-12 11:00:00,160.51,11,9,0,0,0,0.0,0.0,0.0,160.51,0,Extreme
2013-09-12 11:30:00,165.194,11,9,0,0,0,0.0,0.0,0.0,165.194,0,Extreme
2013-09-12 12:00:00,169.185,12,9,0,0,0,0.0,0.0,0.0,169.185,0,Extreme
2013-09-12 12:30:00,166.593,12,9,0,0,0,0.0,0.0,0.0,166.593,0,Extreme
2013-09-12 13:00:00,157.385,13,9,0,0,0,0.0,0.0,0.0,157.385,0,Extreme
2013-09-12 13:30:00,155.374,13,9,0,0,0,0.0,0.0,0.0,155.374,0,Extreme
2013-09-12 14:00:00,157.912,14,9,0,0,0,0.0,0.0,0.0,157.912,0,Extreme
2013-09-12 14:30:00,156.098,14,9,0,0,0,0.0,0.0,0.0,156.098,0,Extreme
2013-09-12 15:00:00,167.314,15,9,0,0,0,0.0,0.0,0.0,167.314,0,Extreme
2013-09-12 15:30:00,180.925,15,9,0,0,0,0.0,0.0,0.0,180.925,0,Extreme
2013-09-12 16:00:00,192.677,16,9,0,0,0,0.0,0.0,0.0,192.677,0,Extreme
2013-09-12 16:30:00,204.457,16,9,0,0,0,0.0,0.0,0.0,204.457,0,Extreme
2013-09-12 17:00:00,214.045,17,9,0,1,0,80.0,0.0,80.0,294.04499999999996,0,Extreme
2013-09-12 17:30:00,228.185,17,9,0,1,0,80.0,0.0,80.0,308.185,0,Extreme
2013-09-12 18:00:00,237.069,18,9,0,1,0,80.0,0.0,80.0,317.06899999999996,0,Extreme
2013-09-12 18:30:00,275.119,18,9,0,1,0,80.0,0.0,80.0,355.119,1,Extreme
2013-09-12 19:00:00,278.36,19,9,0,1,0,80.0,0.0,80.0,358.36,1,Extreme
2013-09-12 19:30:00,274.572,19,9,0,1,0,80.0,0.0,80.0,354.572,0,Extreme
2013-09-12 20:00:00,267.823,20,9,0,1,0,80.0,0.0,80.0,347.823,0,Extreme
2013-09-12 20:30:00,257.46,20,9,0,1,0,80.0,0.0,80.0,337.46,0,Extreme
2013-09-12 21:00:00,249.289,21,9,0,1,0,80.0,0.0,80.0,329.289,0,Extreme
2013-09-12 21:30:00,237.636,21,9,0,1,0,80.0,0.0,80.0,317.63599999999997,0,Extreme
2013-09-12 22:00:00,212.869,22,9,0,0,0,0.0,0.0,0.0,212.869,0,Extreme
2013-09-12 22:30:00,183.842,22,9,0,0,0,0.0,0.0,0.0,183.842,0,Extreme
2013-09-12 23:00:00,156.169,23,9,0,0,0,0.0,0.0,0.0,156.169,0,Extreme
2013-09-12 23:30:00,137.873,23,9,0,0,0,0.0,0.0,0.0,137.873,0,Extreme
2013-09-13 00:00:00,118.941,0,9,0,0,0,0.0,0.0,0.0,118.941,0,Extreme
2013-09-13 00:30:00,109.294,0,9,0,0,0,0.0,0.0,0.0,109.294,0,Extreme
2013-09-13 01:00:00,100.222,1,9,0,0,0,0.0,0.0,0.0,100.222,0,Extreme
2013-09-13 01:30:00,95.603,1,9,0,0,0,0.0,0.0,0.0,95.603,0,Extreme
2013-09-13 02:00:00,94.221,2,9,0,0,0,0.0,0.0,0.0,94.221,0,Extreme
2013-09-13 02:30:00,90.706,2,9,0,0,0,0.0,0.0,0.0,90.706,0,Extreme
2013-09-13 03:00:00,87.46,3,9,0,0,0,0.0,0.0,0.0,87.46,0,Extreme
2013-09-13 03:30:00,89.379,3,9,0,0,0,0.0,0.0,0.0,89.379,0,Extreme
2013-09-13 04:00:00,90.406,4,9,0,0,0,0.0,0.0,0.0,90.406,0,Extreme
2013-09-13 04:30:00,96.779,4,9,0,0,0,0.0,0.0,0.0,96.779,0,Extreme
2013-09-13 05:00:00,102.64,5,9,0,0,0,0.0,0.0,0.0,102.64,0,Extreme
2013-09-13 05:30:00,116.216,5,9,0,0,0,0.0,0.0,0.0,116.216,0,Extreme
2013-09-13 06:00:00,150.683,6,9,0,0,0,0.0,0.0,0.0,150.683,0,Extreme
2013-09-13 06:30:00,175.127,6,9,0,0,0,0.0,0.0,0.0,175.127,0,Extreme
2013-09-13 07:00:00,177.72,7,9,0,0,0,0.0,0.0,0.0,177.72,0,Extreme
2013-09-13 07:30:00,178.446,7,9,0,0,0,0.0,0.0,0.0,178.446,0,Extreme
2013-09-13 08:00:00,173.514,8,9,0,0,0,0.0,0.0,0.0,173.514,0,Extreme
2013-09-13 08:30:00,173.468,8,9,0,0,0,0.0,0.0,0.0,173.468,0,Extreme
2013-09-13 09:00:00,179.036,9,9,0,0,0,0.0,0.0,0.0,179.036,0,Extreme
2013-09-13 09:30:00,175.36,9,9,0,0,0,0.0,0.0,0.0,175.36,0,Extreme
2013-09-13 10:00:00,166.118,10,9,0,0,0,0.0,0.0,0.0,166.118,0,Extreme
2013-09-13 10:30:00,215.589,10,9,0,0,0,0.0,0.0,0.0,215.589,0,Extreme
2013-09-13 11:00:00,214.588,11,9,0,0,0,0.0,0.0,0.0,214.588,0,Extreme
2013-09-13 11:30:00,229.679,11,9,0,0,0,0.0,0.0,0.0,229.679,0,Extreme
2013-09-13 12:00:00,223.774,12,9,0,0,0,0.0,0.0,0.0,223.774,0,Extreme
2013-09-13 12:30:00,209.987,12,9,0,0,0,0.0,0.0,0.0,209.987,0,Extreme
2013-09-13 13:00:00,200.724,13,9,0,0,0,0.0,0.0,0.0,200.724,0,Extreme
2013-09-13 13:30:00,184.935,13,9,0,0,0,0.0,0.0,0.0,184.935,0,Extreme
2013-09-13 14:00:00,179.779,14,9,0,0,0,0.0,0.0,0.0,179.779,0,Extreme
2013-09-13 14:30:00,173.919,14,9,0,0,0,0.0,0.0,0.0,173.919,0,Extreme
2013-09-13 15:00:00,184.067,15,9,0,0,0,0.0,0.0,0.0,184.067,0,Extreme
2013-09-13 15:30:00,194.709,15,9,0,0,0,0.0,0.0,0.0,194.709,0,Extreme
2013-09-13 16:00:00,207.224,16,9,0,0,0,0.0,0.0,0.0,207.224,0,Extreme
2013-09-13 16:30:00,216.504,16,9,0,0,0,0.0,0.0,0.0,216.504,0,Extreme
2013-09-13 17:00:00,233.864,17,9,0,1,0,80.0,0.0,80.0,313.86400000000003,0,Extreme
2013-09-13 17:30:00,261.01800000000003,17,9,0,1,0,80.0,0.0,80.0,341.01800000000003,0,Extreme
2013-09-13 18:00:00,258.97,18,9,0,1,0,80.0,0.0,80.0,338.97,0,Extreme
2013-09-13 18:30:00,277.711,18,9,0,1,0,80.0,0.0,80.0,357.711,1,Extreme
2013-09-13 19:00:00,278.11,19,9,0,1,0,80.0,0.0,80.0,358.11,1,Extreme
2013-09-13 19:30:00,268.824,19,9,0,1,0,80.0,0.0,80.0,348.824,0,Extreme
2013-09-13 20:00:00,253.185,20,9,0,1,0,80.0,0.0,80.0,333.185,0,Extreme
2013-09-13 20:30:00,248.005,20,9,0,1,0,80.0,0.0,80.0,328.005,0,Extreme
2013-09-13 21:00:00,236.471,21,9,0,1,0,80.0,0.0,80.0,316.471,0,Extreme
2013-09-13 21:30:00,225.281,21,9,0,1,0,80.0,0.0,80.0,305.281,0,Extreme
2013-09-13 22:00:00,205.335,22,9,0,0,0,0.0,0.0,0.0,205.335,0,Extreme
2013-09-13 22:30:00,184.838,22,9,0,0,0,0.0,0.0,0.0,184.838,0,Extreme
2013-09-13 23:00:00,160.427,23,9,0,0,0,0.0,0.0,0.0,160.427,0,Extreme
2013-09-13 23:30:00,141.109,23,9,0,0,0,0.0,0.0,0.0,141.109,0,Extreme
2013-09-14 00:00:00,124.297,0,9,0,0,0,0.0,0.0,0.0,124.297,0,Extreme
2013-09-14 00:30:00,110.411,0,9,0,0,0,0.0,0.0,0.0,110.411,0,Extreme
2013-09-14 01:00:00,104.151,1,9,0,0,0,0.0,0.0,0.0,104.151,0,Extreme
2013-09-14 01:30:00,97.39,1,9,0,0,0,0.0,0.0,0.0,97.39,0,Extreme
2013-09-14 02:00:00,96.8,2,9,0,0,0,0.0,0.0,0.0,96.8,0,Extreme
2013-09-14 02:30:00,94.003,2,9,0,0,0,0.0,0.0,0.0,94.003,0,Extreme
2013-09-14 03:00:00,90.489,3,9,0,0,0,0.0,0.0,0.0,90.489,0,Extreme
2013-09-14 03:30:00,87.087,3,9,0,0,0,0.0,0.0,0.0,87.087,0,Extreme
2013-09-14 04:00:00,88.509,4,9,0,0,0,0.0,0.0,0.0,88.509,0,Extreme
2013-09-14 04:30:00,91.123,4,9,0,0,0,0.0,0.0,0.0,91.123,0,Extreme
2013-09-14 05:00:00,94.612,5,9,0,0,0,0.0,0.0,0.0,94.612,0,Extreme
2013-09-14 05:30:00,103.054,5,9,0,0,0,0.0,0.0,0.0,103.054,0,Extreme
2013-09-14 06:00:00,114.899,6,9,0,0,0,0.0,0.0,0.0,114.899,0,Extreme
2013-09-14 06:30:00,135.844,6,9,0,0,0,0.0,0.0,0.0,135.844,0,Extreme
2013-09-14 07:00:00,159.456,7,9,0,0,0,0.0,0.0,0.0,159.456,0,Extreme
2013-09-14 07:30:00,172.563,7,9,0,0,0,0.0,0.0,0.0,172.563,0,Extreme
2013-09-14 08:00:00,192.428,8,9,0,0,0,0.0,0.0,0.0,192.428,0,Extreme
2013-09-14 08:30:00,196.73,8,9,0,0,0,0.0,0.0,0.0,196.73,0,Extreme
2013-09-14 09:00:00,193.163,9,9,0,0,0,0.0,0.0,0.0,193.163,0,Extreme
2013-09-14 09:30:00,197.881,9,9,0,0,0,0.0,0.0,0.0,197.881,0,Extreme
2013-09-14 10:00:00,185.381,10,9,0,0,0,0.0,0.0,0.0,185.381,0,Extreme
2013-09-14 10:30:00,192.183,10,9,0,0,0,0.0,0.0,0.0,192.183,0,Extreme
2013-09-14 11:00:00,203.927,11,9,0,0,0,0.0,0.0,0.0,203.927,0,Extreme
2013-09-14 11:30:00,206.996,11,9,0,0,0,0.0,0.0,0.0,206.996,0,Extreme
2013-09-14 12:00:00,215.919,12,9,0,0,0,0.0,0.0,0.0,215.919,0,Extreme
2013-09-14 12:30:00,206.047,12,9,0,0,0,0.0,0.0,0.0,206.047,0,Extreme
2013-09-14 13:00:00,201.275,13,9,0,0,0,0.0,0.0,0.0,201.275,0,Extreme
2013-09-14 13:30:00,192.013,13,9,0,0,0,0.0,0.0,0.0,192.013,0,Extreme
2013-09-14 14:00:00,183.89,14,9,0,0,0,0.0,0.0,0.0,183.89,0,Extreme
2013-09-14 14:30:00,194.643,14,9,0,0,0,0.0,0.0,0.0,194.643,0,Extreme
2013-09-14 15:00:00,195.341,15,9,0,0,0,0.0,0.0,0.0,195.341,0,Extreme
2013-09-14 15:30:00,202.879,15,9,0,0,0,0.0,0.0,0.0,202.879,0,Extreme
2013-09-14 16:00:00,206.204,16,9,0,0,0,0.0,0.0,0.0,206.204,0,Extreme
2013-09-14 16:30:00,224.047,16,9,0,0,0,0.0,0.0,0.0,224.047,0,Extreme
2013-09-14 17:00:00,229.119,17,9,0,1,0,80.0,0.0,80.0,309.119,0,Extreme
2013-09-14 17:30:00,252.234,17,9,0,1,0,80.0,0.0,80.0,332.23400000000004,0,Extreme
2013-09-14 18:00:00,252.628,18,9,0,1,0,80.0,0.0,80.0,332.628,0,Extreme
2013-09-14 18:30:00,272.385,18,9,0,1,0,80.0,0.0,80.0,352.385,0,Extreme
2013-09-14 19:00:00,285.2,19,9,0,1,0,80.0,0.0,80.0,365.2,1,Extreme
2013-09-14 19:30:00,281.079,19,9,0,1,0,80.0,0.0,80.0,361.079,1,Extreme
2013-09-14 20:00:00,268.544,20,9,0,1,0,80.0,0.0,80.0,348.544,0,Extreme
2013-09-14 20:30:00,255.624,20,9,0,1,0,80.0,0.0,80.0,335.624,0,Extreme
2013-09-14 21:00:00,251.278,21,9,0,1,0,80.0,0.0,80.0,331.278,0,Extreme
2013-09-14 21:30:00,235.309,21,9,0,1,0,80.0,0.0,80.0,315.30899999999997,0,Extreme
2013-09-14 22:00:00,211.703,22,9,0,0,0,0.0,0.0,0.0,211.703,0,Extreme
2013-09-14 22:30:00,189.115,22,9,0,0,0,0.0,0.0,0.0,189.115,0,Extreme
2013-09-14 23:00:00,163.701,23,9,0,0,0,0.0,0.0,0.0,163.701,0,Extreme
2013-09-14 23:30:00,150.378,23,9,0,0,0,0.0,0.0,0.0,150.378,0,Extreme
2013-09-15 00:00:00,134.952,0,9,0,0,0,0.0,0.0,0.0,134.952,0,Extreme
2013-09-15 00:30:00,120.361,0,9,0,0,0,0.0,0.0,0.0,120.361,0,Extreme
2013-09-15 01:00:00,110.318,1,9,0,0,0,0.0,0.0,0.0,110.318,0,Extreme
2013-09-15 01:30:00,106.429,1,9,0,0,0,0.0,0.0,0.0,106.429,0,Extreme
2013-09-15 02:00:00,103.049,2,9,0,0,0,0.0,0.0,0.0,103.049,0,Extreme
2013-09-15 02:30:00,95.823,2,9,0,0,0,0.0,0.0,0.0,95.823,0,Extreme
2013-09-15 03:00:00,92.752,3,9,0,0,0,0.0,0.0,0.0,92.752,0,Extreme
2013-09-15 03:30:00,90.747,3,9,0,0,0,0.0,0.0,0.0,90.747,0,Extreme
2013-09-15 04:00:00,89.483,4,9,0,0,0,0.0,0.0,0.0,89.483,0,Extreme
2013-09-15 04:30:00,88.542,4,9,0,0,0,0.0,0.0,0.0,88.542,0,Extreme
2013-09-15 05:00:00,91.379,5,9,0,0,0,0.0,0.0,0.0,91.379,0,Extreme
2013-09-15 05:30:00,99.279,5,9,0,0,0,0.0,0.0,0.0,99.279,0,Extreme
2013-09-15 06:00:00,113.086,6,9,0,0,0,0.0,0.0,0.0,113.086,0,Extreme
2013-09-15 06:30:00,138.447,6,9,0,0,0,0.0,0.0,0.0,138.447,0,Extreme
2013-09-15 07:00:00,153.324,7,9,0,0,0,0.0,0.0,0.0,153.324,0,Extreme
2013-09-15 07:30:00,172.149,7,9,0,0,0,0.0,0.0,0.0,172.149,0,Extreme
2013-09-15 08:00:00,184.359,8,9,0,0,0,0.0,0.0,0.0,184.359,0,Extreme
2013-09-15 08:30:00,207.073,8,9,0,0,0,0.0,0.0,0.0,207.073,0,Extreme
2013-09-15 09:00:00,204.083,9,9,0,0,0,0.0,0.0,0.0,204.083,0,Extreme
2013-09-15 09:30:00,209.529,9,9,0,0,0,0.0,0.0,0.0,209.529,0,Extreme
2013-09-15 10:00:00,210.751,10,9,0,0,0,0.0,0.0,0.0,210.751,0,Extreme
2013-09-15 10:30:00,211.434,10,9,0,0,0,0.0,0.0,0.0,211.434,0,Extreme
2013-09-15 11:00:00,217.002,11,9,0,0,0,0.0,0.0,0.0,217.002,0,Extreme
2013-09-15 11:30:00,235.501,11,9,0,0,0,0.0,0.0,0.0,235.501,0,Extreme
2013-09-15 12:00:00,238.695,12,9,0,0,0,0.0,0.0,0.0,238.695,0,Extreme
2013-09-15 12:30:00,250.369,12,9,0,0,0,0.0,0.0,0.0,250.369,0,Extreme
2013-09-15 13:00:00,240.599,13,9,0,0,0,0.0,0.0,0.0,240.599,0,Extreme
2013-09-15 13:30:00,232.624,13,9,0,0,0,0.0,0.0,0.0,232.624,0,Extreme
2013-09-15 14:00:00,222.725,14,9,0,0,0,0.0,0.0,0.0,222.725,0,Extreme
2013-09-15 14:30:00,224.381,14,9,0,0,0,0.0,0.0,0.0,224.381,0,Extreme
2013-09-15 15:00:00,226.595,15,9,0,0,0,0.0,0.0,0.0,226.595,0,Extreme
2013-09-15 15:30:00,238.197,15,9,0,0,0,0.0,0.0,0.0,238.197,0,Extreme
2013-09-15 16:00:00,244.419,16,9,0,0,0,0.0,0.0,0.0,244.419,0,Extreme
2013-09-15 16:30:00,265.996,16,9,0,0,0,0.0,0.0,0.0,265.996,0,Extreme
2013-09-15 17:00:00,284.775,17,9,0,1,0,80.0,0.0,80.0,364.775,1,Extreme
2013-09-15 17:30:00,286.629,17,9,0,1,0,80.0,0.0,80.0,366.629,1,Extreme
2013-09-15 18:00:00,300.114,18,9,0,1,0,80.0,0.0,80.0,380.114,1,Extreme
2013-09-15 18:30:00,306.556,18,9,0,1,0,80.0,0.0,80.0,386.556,1,Extreme
2013-09-15 19:00:00,307.198,19,9,0,1,0,80.0,0.0,80.0,387.198,1,Extreme
2013-09-15 19:30:00,301.192,19,9,0,1,0,80.0,0.0,80.0,381.192,1,Extreme
2013-09-15 20:00:00,284.598,20,9,0,1,0,80.0,0.0,80.0,364.598,1,Extreme
2013-09-15 20:30:00,273.58,20,9,0,1,0,80.0,0.0,80.0,353.58,0,Extreme
2013-09-15 21:00:00,265.798,21,9,0,1,0,80.0,0.0,80.0,345.798,0,Extreme
2013-09-15 21:30:00,245.366,21,9,0,1,0,80.0,0.0,80.0,325.366,0,Extreme
2013-09-15 22:00:00,213.859,22,9,0,0,0,0.0,0.0,0.0,213.859,0,Extreme
2013-09-15 22:30:00,181.134,22,9,0,0,0,0.0,0.0,0.0,181.134,0,Extreme
2013-09-15 23:00:00,157.867,23,9,0,0,0,0.0,0.0,0.0,157.867,0,Extreme
2013-09-15 23:30:00,134.5,23,9,0,0,0,0.0,0.0,0.0,134.5,0,Extreme
2013-09-16 00:00:00,119.708,0,9,0,0,0,0.0,0.0,0.0,119.708,0,Extreme
2013-09-16 00:30:00,109.946,0,9,0,0,0,0.0,0.0,0.0,109.946,0,Extreme
2013-09-16 01:00:00,102.081,1,9,0,0,0,0.0,0.0,0.0,102.081,0,Extreme
2013-09-16 01:30:00,97.985,1,9,0,0,0,0.0,0.0,0.0,97.985,0,Extreme
2013-09-16 02:00:00,96.724,2,9,0,0,0,0.0,0.0,0.0,96.724,0,Extreme
2013-09-16 02:30:00,92.898,2,9,0,0,0,0.0,0.0,0.0,92.898,0,Extreme
2013-09-16 03:00:00,89.254,3,9,0,0,0,0.0,0.0,0.0,89.254,0,Extreme
2013-09-16 03:30:00,90.316,3,9,0,0,0,0.0,0.0,0.0,90.316,0,Extreme
2013-09-16 04:00:00,90.743,4,9,0,0,0,0.0,0.0,0.0,90.743,0,Extreme
2013-09-16 04:30:00,95.627,4,9,0,0,0,0.0,0.0,0.0,95.627,0,Extreme
2013-09-16 05:00:00,105.152,5,9,0,0,0,0.0,0.0,0.0,105.152,0,Extreme
2013-09-16 05:30:00,128.879,5,9,0,0,0,0.0,0.0,0.0,128.879,0,Extreme
2013-09-16 06:00:00,155.765,6,9,0,0,0,0.0,0.0,0.0,155.765,0,Extreme
2013-09-16 06:30:00,183.598,6,9,0,0,0,0.0,0.0,0.0,183.598,0,Extreme
2013-09-16 07:00:00,187.595,7,9,0,0,0,0.0,0.0,0.0,187.595,0,Extreme
2013-09-16 07:30:00,186.215,7,9,0,0,0,0.0,0.0,0.0,186.215,0,Extreme
2013-09-16 08:00:00,181.322,8,9,0,0,0,0.0,0.0,0.0,181.322,0,Extreme
2013-09-16 08:30:00,178.95,8,9,0,0,0,0.0,0.0,0.0,178.95,0,Extreme
2013-09-16 09:00:00,174.585,9,9,0,0,0,0.0,0.0,0.0,174.585,0,Extreme
2013-09-16 09:30:00,182.164,9,9,0,0,0,0.0,0.0,0.0,182.164,0,Extreme
2013-09-16 10:00:00,171.575,10,9,0,0,0,0.0,0.0,0.0,171.575,0,Extreme
2013-09-16 10:30:00,168.529,10,9,0,0,0,0.0,0.0,0.0,168.529,0,Extreme
2013-09-16 11:00:00,167.163,11,9,0,0,0,0.0,0.0,0.0,167.163,0,Extreme
2013-09-16 11:30:00,174.935,11,9,0,0,0,0.0,0.0,0.0,174.935,0,Extreme
2013-09-16 12:00:00,172.183,12,9,0,0,0,0.0,0.0,0.0,172.183,0,Extreme
2013-09-16 12:30:00,179.412,12,9,0,0,0,0.0,0.0,0.0,179.412,0,Extreme
2013-09-16 13:00:00,163.69,13,9,0,0,0,0.0,0.0,0.0,163.69,0,Extreme
2013-09-16 13:30:00,158.243,13,9,0,0,0,0.0,0.0,0.0,158.243,0,Extreme
2013-09-16 14:00:00,158.478,14,9,0,0,0,0.0,0.0,0.0,158.478,0,Extreme
2013-09-16 14:30:00,158.847,14,9,0,0,0,0.0,0.0,0.0,158.847,0,Extreme
2013-09-16 15:00:00,165.426,15,9,0,0,0,0.0,0.0,0.0,165.426,0,Extreme
2013-09-16 15:30:00,178.079,15,9,0,0,0,0.0,0.0,0.0,178.079,0,Extreme
2013-09-16 16:00:00,197.936,16,9,0,0,0,0.0,0.0,0.0,197.936,0,Extreme
2013-09-16 16:30:00,211.048,16,9,0,0,0,0.0,0.0,0.0,211.048,0,Extreme
2013-09-16 17:00:00,221.755,17,9,0,1,0,80.0,0.0,80.0,301.755,0,Extreme
2013-09-16 17:30:00,235.19,17,9,0,1,0,80.0,0.0,80.0,315.19,0,Extreme
2013-09-16 18:00:00,247.877,18,9,0,1,0,80.0,0.0,80.0,327.877,0,Extreme
2013-09-16 18:30:00,271.088,18,9,0,1,0,80.0,0.0,80.0,351.088,0,Extreme
2013-09-16 19:00:00,295.16,19,9,0,1,0,80.0,0.0,80.0,375.16,1,Extreme
2013-09-16 19:30:00,291.805,19,9,0,1,0,80.0,0.0,80.0,371.805,1,Extreme
2013-09-16 20:00:00,284.061,20,9,0,1,0,80.0,0.0,80.0,364.061,1,Extreme
2013-09-16 20:30:00,270.599,20,9,0,1,0,80.0,0.0,80.0,350.599,0,Extreme
2013-09-16 21:00:00,253.577,21,9,0,1,0,80.0,0.0,80.0,333.577,0,Extreme
2013-09-16 21:30:00,258.371,21,9,0,1,0,80.0,0.0,80.0,338.371,0,Extreme
2013-09-16 22:00:00,217.964,22,9,0,0,0,0.0,0.0,0.0,217.964,0,Extreme
2013-09-16 22:30:00,182.851,22,9,0,0,0,0.0,0.0,0.0,182.851,0,Extreme
2013-09-16 23:00:00,158.752,23,9,0,0,0,0.0,0.0,0.0,158.752,0,Extreme
2013-09-16 23:30:00,131.969,23,9,0,0,0,0.0,0.0,0.0,131.969,0,Extreme
2013-09-17 00:00:00,116.877,0,9,0,0,0,0.0,0.0,0.0,116.877,0,Extreme
2013-09-17 00:30:00,108.71,0,9,0,0,0,0.0,0.0,0.0,108.71,0,Extreme
2013-09-17 01:00:00,101.273,1,9,0,0,0,0.0,0.0,0.0,101.273,0,Extreme
2013-09-17 01:30:00,95.692,1,9,0,0,0,0.0,0.0,0.0,95.692,0,Extreme
2013-09-17 02:00:00,96.938,2,9,0,0,0,0.0,0.0,0.0,96.938,0,Extreme
2013-09-17 02:30:00,93.986,2,9,0,0,0,0.0,0.0,0.0,93.986,0,Extreme
2013-09-17 03:00:00,90.563,3,9,0,0,0,0.0,0.0,0.0,90.563,0,Extreme
2013-09-17 03:30:00,92.598,3,9,0,0,0,0.0,0.0,0.0,92.598,0,Extreme
2013-09-17 04:00:00,95.203,4,9,0,0,0,0.0,0.0,0.0,95.203,0,Extreme
2013-09-17 04:30:00,97.716,4,9,0,0,0,0.0,0.0,0.0,97.716,0,Extreme
2013-09-17 05:00:00,103.826,5,9,0,0,0,0.0,0.0,0.0,103.826,0,Extreme
2013-09-17 05:30:00,129.045,5,9,0,0,0,0.0,0.0,0.0,129.045,0,Extreme
2013-09-17 06:00:00,159.514,6,9,0,0,0,0.0,0.0,0.0,159.514,0,Extreme
2013-09-17 06:30:00,187.73,6,9,0,0,0,0.0,0.0,0.0,187.73,0,Extreme
2013-09-17 07:00:00,192.015,7,9,0,0,0,0.0,0.0,0.0,192.015,0,Extreme
2013-09-17 07:30:00,183.68,7,9,0,0,0,0.0,0.0,0.0,183.68,0,Extreme
2013-09-17 08:00:00,173.068,8,9,0,0,0,0.0,0.0,0.0,173.068,0,Extreme
2013-09-17 08:30:00,170.096,8,9,0,0,0,0.0,0.0,0.0,170.096,0,Extreme
2013-09-17 09:00:00,165.288,9,9,0,0,0,0.0,0.0,0.0,165.288,0,Extreme
2013-09-17 09:30:00,165.914,9,9,0,0,0,0.0,0.0,0.0,165.914,0,Extreme
2013-09-17 10:00:00,161.007,10,9,0,0,0,0.0,0.0,0.0,161.007,0,Extreme
2013-09-17 10:30:00,163.102,10,9,0,0,0,0.0,0.0,0.0,163.102,0,Extreme
2013-09-17 11:00:00,170.613,11,9,0,0,0,0.0,0.0,0.0,170.613,0,Extreme
